SaleID,SaleDate,Region,ProductCategory,Revenue,Cost,SalesPersonID,CustomerType,Profit
17651,2024-04-03,North America,Software,452.29,211.66,14,Enterprise,240.63000000000002
17652,2024-09-14,North America,Hardware,2256.73,104.24,20,Enterprise,2152.4900000000002
17653,2024-01-10,Asia,Service,3573.63,1075.55,19,Enterprise,2498.08
17654,2024-04-04,Asia,Software,384.67,707.39,11,SMB,-322.71999999999997
17655,2024-06-22,Asia,Hardware,393.25,1929.36,7,Individual,-1536.11
17656,2024-03-23,Asia,Software,1915.95,384.1,11,Enterprise,1531.85
17657,2024-05-20,Asia,Service,1055.32,1598.13,8,Enterprise,-542.8100000000002
17658,2024-04-06,Europe,Software,4680.43,666.14,10,Individual,4014.2900000000004
17659,2024-02-27,Europe,Service,2948.58,485.9,11,Individual,2462.68
17660,2024-07-02,North America,Software,1507.89,1940.79,1,Enterprise,-432.89999999999986
17661,2024-09-12,Europe,Software,3553.41,1615.02,20,Individual,1938.3899999999999
17662,2024-10-20,Asia,Service,1937.15,1279.71,10,Enterprise,657.44
17663,2024-08-18,Europe,Service,747.37,1409.39,7,Enterprise,-662.0200000000001
17664,2024-11-19,Europe,Hardware,1262.44,1983.19,3,Individual,-720.75
17665,2024-09-09,North America,Software,3249.46,1206.75,19,SMB,2042.71
17666,2024-01-05,Europe,Hardware,354.19,248.71,4,Enterprise,105.47999999999999
17667,2024-12-12,Asia,Hardware,1436.18,176.49,6,SMB,1259.69
17668,2024-11-13,LATAM,Hardware,1120.73,1349.88,1,Individual,-229.1500000000001
17669,2024-09-27,North America,Hardware,1085.56,1332.32,4,SMB,-246.76
17670,2024-06-01,Asia,Software,3445.54,1508.94,7,Enterprise,1936.6
17671,2024-06-11,Europe,Hardware,4146.5,262.12,11,SMB,3884.38
17672,2024-04-12,LATAM,Hardware,3607.75,1892.56,6,SMB,1715.19
17673,2024-11-05,Europe,Software,3264.07,1124.76,5,Individual,2139.3100000000004
17674,2024-01-21,Europe,Hardware,4590.61,1316.63,12,SMB,3273.9799999999996
17675,2024-08-14,Europe,Hardware,386.12,117.96,2,SMB,268.16
17676,2024-02-15,Asia,Hardware,920.67,1923.9,18,SMB,-1003.2300000000001
17677,2024-09-23,LATAM,Software,2130.59,1147.05,9,Enterprise,983.5400000000002
17678,2024-03-11,North America,Hardware,1925.01,1148.56,14,Individual,776.45
17679,2024-11-22,North America,Software,2148.45,1889.93,12,Individual,258.51999999999975
17680,2024-10-23,LATAM,Hardware,1111.63,1862.23,9,SMB,-750.5999999999999
17681,2024-08-24,Europe,Hardware,832.57,479.58,1,Enterprise,352.99000000000007
17682,2024-08-29,Europe,Hardware,2595.05,1865.64,7,Enterprise,729.4100000000001
17683,2024-03-16,Europe,Software,4647.46,1486.41,7,Enterprise,3161.05
17684,2024-03-29,North America,Hardware,2020.65,86.86,10,Individual,1933.7900000000002
17685,2024-08-07,Asia,Service,312.43,517.69,2,Individual,-205.26000000000005
17686,2024-04-25,Asia,Software,3560.22,855.31,4,SMB,2704.91
17687,2024-11-23,North America,Service,1526.41,1186.5,8,SMB,339.9100000000001
17688,2024-08-01,North America,Hardware,1300.97,1417.59,14,Individual,-116.61999999999989
17689,2024-12-28,Asia,Hardware,1688.86,459.91,13,Enterprise,1228.9499999999998
17690,2024-04-11,North America,Software,3646.7,1681.57,16,Enterprise,1965.1299999999999
17691,2024-01-28,LATAM,Software,4112.21,1699.14,7,Enterprise,2413.0699999999997
17692,2024-09-08,North America,Service,2981.47,1288.25,10,SMB,1693.2199999999998
17693,2024-07-17,Europe,Software,1680.15,1846.13,11,Enterprise,-165.98000000000002
17694,2024-08-18,LATAM,Software,1621.34,1635.32,11,SMB,-13.980000000000018
17695,2024-08-19,Asia,Hardware,709.11,482.17,6,Enterprise,226.94
17696,2024-10-11,Europe,Software,4673.18,1607.42,12,SMB,3065.76
17697,2024-09-10,Asia,Hardware,3226.88,1908.74,10,Individual,1318.14
17698,2024-08-17,North America,Hardware,232.18,318.33,9,Individual,-86.14999999999998
17699,2024-09-11,North America,Service,3345.6,1958.46,6,Enterprise,1387.1399999999999
17700,2024-06-27,LATAM,Hardware,2291.05,98.74,9,SMB,2192.3100000000004
17701,2024-10-18,Asia,Software,4865.53,1068.23,3,SMB,3797.2999999999997
17702,2024-07-07,Europe,Software,4113.44,1559.09,7,SMB,2554.3499999999995
17703,2024-09-03,Europe,Hardware,939.45,1591.35,3,SMB,-651.8999999999999
17704,2024-06-15,North America,Software,3628.54,1482.61,20,SMB,2145.9300000000003
17705,2024-04-29,North America,Service,2479.27,1082.24,8,Individual,1397.03
17706,2024-12-12,Europe,Hardware,1016.52,1319.38,8,Individual,-302.8600000000001
17707,2024-10-01,Asia,Software,3523.83,1414.87,13,SMB,2108.96
17708,2024-09-16,Europe,Service,2782.2,1014.35,2,SMB,1767.85
17709,2024-02-18,Asia,Software,248.83,1211.59,14,Individual,-962.7599999999999
17710,2024-10-29,North America,Software,3268.28,1700.42,5,Enterprise,1567.8600000000001
17711,2024-09-09,Europe,Hardware,3211.44,660.11,13,Enterprise,2551.33
17712,2024-05-02,North America,Service,806.02,1070.25,13,Individual,-264.23
17713,2024-08-05,Europe,Hardware,1810.04,66.54,19,Enterprise,1743.5
17714,2024-05-31,North America,Software,2970.9,1390.5,3,Enterprise,1580.4
17715,2024-04-29,LATAM,Software,780.04,431.0,14,Enterprise,349.03999999999996
17716,2024-09-02,North America,Software,4278.34,987.95,4,SMB,3290.3900000000003
17717,2024-04-03,LATAM,Software,234.68,459.9,10,Enterprise,-225.21999999999997
17718,2024-10-31,Europe,Software,603.9,95.89,6,SMB,508.01
17719,2024-07-10,LATAM,Hardware,668.92,992.28,6,Enterprise,-323.36
17720,2024-10-02,Europe,Service,2687.72,878.43,2,SMB,1809.29
17721,2024-11-13,LATAM,Software,3138.56,879.04,2,SMB,2259.52
17722,2024-12-09,North America,Software,2078.33,457.17,19,SMB,1621.1599999999999
17723,2024-05-27,Asia,Service,1514.47,1897.05,3,SMB,-382.5799999999999
17724,2024-01-18,LATAM,Hardware,4065.66,56.84,20,SMB,4008.8199999999997
17725,2024-02-17,North America,Service,434.6,1788.51,4,Individual,-1353.9099999999999
17726,2024-03-30,North America,Software,1473.43,1486.96,4,Enterprise,-13.529999999999973
17727,2024-03-01,Europe,Software,291.67,385.54,11,Individual,-93.87
17728,2024-12-03,LATAM,Hardware,168.06,970.77,3,Individual,-802.71
17729,2024-09-21,Europe,Hardware,1831.56,1978.26,17,SMB,-146.70000000000005
17730,2024-05-26,Europe,Software,1054.64,1305.21,9,Enterprise,-250.56999999999994
17731,2024-06-15,North America,Hardware,1414.99,298.38,14,Individual,1116.6100000000001
17732,2024-06-18,North America,Software,4122.64,942.4,2,Enterprise,3180.2400000000002
17733,2024-10-03,Asia,Software,898.6,963.0,14,Individual,-64.39999999999998
17734,2024-10-28,North America,Hardware,3923.14,1614.41,3,Enterprise,2308.7299999999996
17735,2024-09-20,Europe,Software,3407.75,1836.52,2,Enterprise,1571.23
17736,2024-12-10,LATAM,Hardware,1699.58,210.37,1,Individual,1489.21
17737,2024-07-25,North America,Software,2778.13,662.37,4,SMB,2115.76
17738,2024-12-04,Asia,Software,2277.73,631.95,10,Enterprise,1645.78
17739,2024-08-06,North America,Software,729.14,1992.29,15,SMB,-1263.15
17740,2024-06-18,Europe,Software,4545.21,1140.49,12,SMB,3404.7200000000003
17741,2024-12-26,North America,Software,2891.13,1765.67,6,SMB,1125.46
17742,2024-12-23,Asia,Hardware,4413.18,880.76,3,Enterprise,3532.42
17743,2024-04-01,North America,Service,4136.75,1459.31,3,Individual,2677.44
17744,2024-03-13,Europe,Software,490.9,608.84,19,SMB,-117.94000000000005
17745,2024-11-27,Europe,Software,1115.63,1827.98,20,Individual,-712.3499999999999
17746,2024-05-25,North America,Service,811.78,937.54,4,SMB,-125.75999999999999
17747,2024-06-12,Asia,Software,4170.82,1617.26,19,SMB,2553.5599999999995
17748,2024-02-29,North America,Software,4325.99,548.84,14,Individual,3777.1499999999996
17749,2024-10-02,Asia,Software,2687.06,1402.53,4,SMB,1284.53
17750,2024-03-09,North America,Hardware,610.47,840.06,8,SMB,-229.58999999999992
17751,2024-07-01,Asia,Software,764.52,111.31,19,SMB,653.21
17752,2024-02-18,North America,Hardware,4086.39,855.37,19,SMB,3231.02
17753,2024-05-31,Europe,Software,4653.03,1122.54,1,SMB,3530.49
17754,2024-09-15,North America,Software,1077.43,345.94,15,SMB,731.49
17755,2024-04-12,Asia,Software,154.57,408.63,11,Enterprise,-254.06
17756,2024-06-06,North America,Hardware,1721.67,956.48,9,SMB,765.19
17757,2024-07-11,LATAM,Hardware,249.45,718.32,3,Enterprise,-468.87000000000006
17758,2024-12-03,LATAM,Software,4157.08,909.44,18,Individual,3247.64
17759,2024-06-07,North America,Software,2508.41,948.61,19,SMB,1559.7999999999997
17760,2024-05-14,Europe,Hardware,3245.12,323.15,16,Enterprise,2921.97
17761,2024-04-25,North America,Service,2116.28,403.33,16,SMB,1712.9500000000003
17762,2024-10-07,Europe,Software,1792.99,1703.92,3,SMB,89.06999999999994
17763,2024-08-13,Asia,Hardware,1188.78,367.3,18,Individual,821.48
17764,2024-03-26,Asia,Software,3875.61,1348.53,13,Enterprise,2527.08
17765,2024-04-30,Europe,Software,3508.18,866.13,20,SMB,2642.0499999999997
17766,2024-04-03,North America,Software,1867.57,1938.06,8,SMB,-70.49000000000001
17767,2024-08-20,Europe,Hardware,1673.47,178.9,7,SMB,1494.57
17768,2024-08-09,North America,Software,106.09,1669.26,19,Individual,-1563.17
17769,2024-01-21,Asia,Service,411.41,1008.33,20,Individual,-596.9200000000001
17770,2024-03-22,Europe,Hardware,3153.95,60.44,12,SMB,3093.5099999999998
17771,2024-12-30,Asia,Service,2621.58,564.14,18,SMB,2057.44
17772,2024-04-08,North America,Software,2230.54,845.01,15,SMB,1385.53
17773,2024-02-26,North America,Software,4154.76,662.68,12,Individual,3492.0800000000004
17774,2024-05-19,North America,Service,2569.1,756.78,6,Enterprise,1812.32
17775,2024-01-21,North America,Hardware,1984.02,1837.51,17,SMB,146.51
17776,2024-11-17,North America,Service,890.16,753.82,4,SMB,136.33999999999992
17777,2024-10-21,Asia,Software,4121.37,866.72,12,SMB,3254.6499999999996
17778,2024-01-25,LATAM,Software,2923.62,1534.21,17,SMB,1389.4099999999999
17779,2024-09-04,Europe,Hardware,553.05,1597.98,5,Individual,-1044.93
17780,2024-03-05,Europe,Software,3279.6,213.97,6,SMB,3065.63
17781,2024-09-11,North America,Hardware,2182.85,1422.94,15,Individual,759.9099999999999
17782,2024-05-18,LATAM,Software,4075.79,991.02,8,Enterprise,3084.77
17783,2024-10-14,North America,Software,4602.68,311.02,20,SMB,4291.66
17784,2024-06-25,LATAM,Software,3042.28,566.19,16,Enterprise,2476.09
17785,2024-12-11,Europe,Software,3684.9,137.82,13,SMB,3547.08
17786,2024-11-23,North America,Software,377.3,752.46,15,SMB,-375.16
17787,2024-09-23,LATAM,Hardware,2845.25,548.04,20,Individual,2297.21
17788,2024-04-14,North America,Software,3801.17,795.1,13,Enterprise,3006.07
17789,2024-09-06,Europe,Software,2534.13,1181.66,15,SMB,1352.47
17790,2024-01-27,Europe,Service,3008.4,1478.06,2,SMB,1530.3400000000001
17791,2024-07-29,North America,Software,4504.85,1230.44,20,SMB,3274.4100000000003
17792,2024-11-13,Europe,Software,1070.69,1372.84,18,SMB,-302.14999999999986
17793,2024-02-12,Asia,Hardware,581.41,1738.0,7,SMB,-1156.5900000000001
17794,2024-05-18,Asia,Service,3484.15,1753.96,9,SMB,1730.19
17795,2024-02-09,North America,Software,4131.96,1728.4,7,Enterprise,2403.56
17796,2024-12-03,LATAM,Software,4267.4,348.68,9,Individual,3918.72
17797,2024-07-02,North America,Hardware,3244.06,539.58,12,SMB,2704.48
17798,2024-08-16,North America,Software,4182.75,1029.53,10,Enterprise,3153.2200000000003
17799,2024-06-07,North America,Hardware,3533.25,749.54,10,SMB,2783.71
17800,2024-09-28,North America,Service,528.15,306.75,13,SMB,221.39999999999998
17801,2024-01-14,North America,Service,3834.01,611.11,5,Enterprise,3222.9
17802,2024-01-29,LATAM,Software,978.86,1952.09,8,Individual,-973.2299999999999
17803,2024-09-27,North America,Software,1259.39,726.51,10,SMB,532.8800000000001
17804,2024-10-19,North America,Service,2033.79,866.88,6,Enterprise,1166.9099999999999
17805,2024-09-09,North America,Software,1641.38,62.48,11,Individual,1578.9
17806,2024-11-12,Asia,Software,1676.09,1452.86,4,Individual,223.23000000000002
17807,2024-09-24,LATAM,Hardware,929.37,856.42,2,SMB,72.95000000000005
17808,2024-09-09,North America,Software,1539.97,251.12,6,SMB,1288.85
17809,2024-02-05,North America,Software,196.35,1938.69,13,Individual,-1742.3400000000001
17810,2024-07-22,North America,Service,2417.26,1565.99,12,SMB,851.2700000000002
17811,2024-05-09,North America,Software,3866.1,1465.99,14,Enterprise,2400.1099999999997
17812,2024-04-13,North America,Software,4325.01,1917.85,8,SMB,2407.1600000000003
17813,2024-05-10,Europe,Software,4120.1,844.59,3,Enterprise,3275.51
17814,2024-09-30,North America,Hardware,2140.64,1451.14,5,SMB,689.4999999999998
17815,2024-07-19,Europe,Software,3679.09,452.11,7,Enterprise,3226.98
17816,2024-07-11,North America,Software,1510.66,1409.39,18,SMB,101.26999999999998
17817,2024-03-17,LATAM,Hardware,372.26,77.45,6,Enterprise,294.81
17818,2024-02-12,LATAM,Service,3412.26,296.3,18,SMB,3115.96
17819,2024-10-24,Europe,Software,3279.1,879.25,8,SMB,2399.85
17820,2024-04-21,Europe,Service,4027.98,73.58,7,Enterprise,3954.4
17821,2024-05-22,Europe,Software,3118.92,950.83,2,Individual,2168.09
17822,2024-04-07,Europe,Hardware,868.77,1069.44,4,Individual,-200.67000000000007
17823,2024-07-17,Asia,Software,4280.5,1262.13,9,SMB,3018.37
17824,2024-12-26,Europe,Software,3173.54,245.75,16,Enterprise,2927.79
17825,2024-10-24,LATAM,Hardware,4057.29,402.97,19,Enterprise,3654.3199999999997
17826,2024-06-10,LATAM,Software,3893.12,1245.9,10,Enterprise,2647.22
17827,2024-12-08,North America,Software,1559.54,1333.47,8,Individual,226.06999999999994
17828,2024-05-08,Europe,Software,465.31,100.51,16,Individual,364.8
17829,2024-06-19,North America,Hardware,964.87,1103.72,8,SMB,-138.85000000000002
17830,2024-02-18,North America,Software,555.03,1580.71,20,Individual,-1025.68
17831,2024-10-12,Europe,Software,1292.72,184.75,4,SMB,1107.97
17832,2024-05-31,North America,Software,2351.71,855.69,20,Individual,1496.02
17833,2024-07-17,LATAM,Software,4543.37,686.7,13,Individual,3856.67
17834,2024-12-16,North America,Software,4372.89,1831.65,10,Enterprise,2541.2400000000002
17835,2024-11-09,Europe,Software,3621.14,412.31,9,Individual,3208.83
17836,2024-03-11,Europe,Software,218.15,670.8,12,Enterprise,-452.65
17837,2024-04-15,Asia,Software,1772.81,1801.97,15,Enterprise,-29.160000000000082
17838,2024-07-25,Europe,Hardware,3443.51,694.77,1,Individual,2748.7400000000002
17839,2024-07-16,LATAM,Hardware,732.24,1086.13,12,SMB,-353.8900000000001
17840,2024-04-19,Europe,Service,4025.33,114.42,14,Individual,3910.91
17841,2024-07-08,Europe,Software,4581.41,1970.56,2,SMB,2610.85
17842,2024-10-08,North America,Service,1835.11,1658.65,3,Enterprise,176.4599999999998
17843,2024-03-30,Europe,Software,3558.63,1287.08,6,SMB,2271.55
17844,2024-07-30,Asia,Service,826.2,168.47,19,SMB,657.73
17845,2024-10-31,Europe,Software,3485.0,196.0,13,Enterprise,3289.0
17846,2024-03-30,Asia,Software,205.13,1112.7,20,SMB,-907.57
17847,2024-05-06,Europe,Software,838.78,605.88,8,Individual,232.89999999999998
17848,2024-02-28,North America,Software,3578.42,1264.44,4,SMB,2313.98
17849,2024-12-20,North America,Service,3588.07,1216.48,19,SMB,2371.59
17850,2024-07-07,North America,Hardware,3241.7,1685.37,7,Individual,1556.33
17851,2024-09-01,Asia,Service,2439.08,598.69,7,Individual,1840.3899999999999
17852,2024-01-16,Asia,Hardware,3407.05,1176.83,1,Enterprise,2230.2200000000003
17853,2024-09-08,North America,Software,3891.62,1565.86,19,SMB,2325.76
17854,2024-10-24,Europe,Software,4835.76,1007.01,17,Individual,3828.75
17855,2024-11-28,Europe,Service,4454.34,1669.76,8,SMB,2784.58
17856,2024-06-27,Europe,Hardware,3993.22,305.99,15,Individual,3687.2299999999996
17857,2024-08-07,North America,Hardware,3504.31,1481.1,20,Enterprise,2023.21
17858,2024-12-23,North America,Software,2913.36,1888.82,19,Individual,1024.5400000000002
17859,2024-02-10,North America,Hardware,690.98,697.17,7,Individual,-6.189999999999941
17860,2024-10-10,North America,Service,911.23,764.36,13,Enterprise,146.87
17861,2024-12-08,North America,Software,4119.37,212.92,1,Individual,3906.45
17862,2024-06-08,North America,Software,4036.23,1300.91,7,Enterprise,2735.3199999999997
17863,2024-09-06,Europe,Software,3110.85,1127.28,5,SMB,1983.57
17864,2024-03-28,North America,Hardware,2250.32,128.67,18,SMB,2121.65
17865,2024-02-27,LATAM,Software,227.56,1516.81,8,SMB,-1289.25
17866,2024-01-25,North America,Software,1703.17,1667.1,15,Individual,36.070000000000164
17867,2024-03-13,North America,Software,2161.13,1818.88,18,Enterprise,342.25
17868,2024-10-13,Europe,Hardware,2480.5,1114.18,6,Enterprise,1366.32
17869,2024-01-09,North America,Software,4653.69,932.53,5,Individual,3721.16
17870,2024-12-07,Asia,Software,632.68,1758.47,11,Enterprise,-1125.79
17871,2024-07-26,North America,Service,2642.45,827.46,8,SMB,1814.9899999999998
17872,2024-06-29,LATAM,Service,1902.82,1328.11,9,SMB,574.71
17873,2024-03-16,LATAM,Software,4951.48,1249.96,13,SMB,3701.5199999999995
17874,2024-07-05,Europe,Hardware,4323.13,775.71,3,SMB,3547.42
17875,2024-01-17,Europe,Hardware,2250.05,219.44,3,SMB,2030.6100000000001
17876,2024-08-14,Asia,Software,4998.51,91.76,7,Enterprise,4906.75
17877,2024-04-07,Europe,Software,2618.91,885.06,3,SMB,1733.85
17878,2024-12-09,Europe,Software,918.88,988.34,11,SMB,-69.46000000000004
17879,2024-03-15,North America,Software,2823.79,1654.22,14,Individual,1169.57
17880,2024-04-29,North America,Software,1208.41,858.1,10,Individual,350.31000000000006
17881,2024-04-20,Europe,Service,3217.93,598.26,20,Enterprise,2619.67
17882,2024-08-05,Europe,Software,4693.46,951.09,9,SMB,3742.37
17883,2024-11-06,LATAM,Hardware,3952.37,514.08,12,Individual,3438.29
17884,2024-08-18,North America,Software,1438.5,228.15,8,Enterprise,1210.35
17885,2024-06-21,Asia,Hardware,1554.61,270.43,12,SMB,1284.1799999999998
17886,2024-05-20,North America,Software,439.51,672.35,9,Enterprise,-232.84000000000003
17887,2024-05-26,Europe,Hardware,1500.75,74.72,18,SMB,1426.03
17888,2024-11-15,North America,Hardware,553.86,479.4,17,Individual,74.46000000000004
17889,2024-11-19,Europe,Hardware,2547.3,1585.67,11,Individual,961.6300000000001
17890,2024-10-07,North America,Software,3570.9,507.5,2,SMB,3063.4
17891,2024-04-14,Europe,Hardware,3780.79,265.92,19,Enterprise,3514.87
17892,2024-01-14,Asia,Service,391.69,1900.71,14,SMB,-1509.02
17893,2024-12-02,Europe,Hardware,1765.78,1263.82,3,Individual,501.96000000000004
17894,2024-04-30,Europe,Software,1512.04,167.05,6,SMB,1344.99
17895,2024-12-15,Asia,Hardware,611.07,171.38,4,SMB,439.69000000000005
17896,2024-04-15,Asia,Software,1876.11,1243.64,12,SMB,632.4699999999998
17897,2024-03-20,Europe,Service,1566.67,1103.25,2,SMB,463.4200000000001
17898,2024-11-21,North America,Hardware,3209.05,183.33,6,Individual,3025.7200000000003
17899,2024-09-03,LATAM,Software,4428.18,487.42,5,Individual,3940.76
17900,2024-07-20,Europe,Software,2328.72,1861.63,5,SMB,467.0899999999997
17901,2024-02-20,North America,Software,3758.66,1165.42,8,SMB,2593.24
17902,2024-05-27,North America,Service,815.45,908.63,5,Enterprise,-93.17999999999995
17903,2024-08-17,Asia,Software,4485.34,537.8,8,Individual,3947.54
17904,2024-06-04,North America,Software,847.71,310.71,1,SMB,537.0
17905,2024-10-20,LATAM,Service,1041.3,835.13,20,Enterprise,206.16999999999996
17906,2024-07-04,North America,Software,621.67,1848.61,9,SMB,-1226.94
17907,2024-02-12,Asia,Software,1617.43,144.99,14,SMB,1472.44
17908,2024-07-21,Europe,Hardware,2806.81,1982.41,2,Individual,824.3999999999999
17909,2024-07-05,Europe,Software,4941.17,455.23,11,Enterprise,4485.9400000000005
17910,2024-12-27,LATAM,Software,3987.5,847.1,4,Enterprise,3140.4
17911,2024-06-29,Europe,Software,1964.14,137.85,4,Individual,1826.2900000000002
17912,2024-06-06,Europe,Hardware,2921.65,1190.33,17,Individual,1731.3200000000002
17913,2024-10-22,North America,Service,3154.21,992.93,16,SMB,2161.28
17914,2024-08-11,North America,Software,4131.36,1350.08,7,Enterprise,2781.2799999999997
17915,2024-10-13,North America,Software,3708.61,1108.22,12,Individual,2600.3900000000003
17916,2024-07-21,Asia,Software,2889.53,826.45,17,Enterprise,2063.08
17917,2024-04-15,North America,Service,3379.0,1488.63,5,Enterprise,1890.37
17918,2024-06-05,North America,Software,3755.0,98.79,8,SMB,3656.21
17919,2024-09-29,Europe,Service,752.41,1105.01,20,SMB,-352.6
17920,2024-09-10,Europe,Software,1082.23,272.06,5,SMB,810.1700000000001
17921,2024-01-07,Asia,Service,3474.06,900.22,11,Enterprise,2573.84
17922,2024-06-04,North America,Hardware,4267.09,1592.69,19,SMB,2674.4
17923,2024-08-31,North America,Hardware,2105.39,327.8,19,Individual,1777.59
17924,2024-08-27,LATAM,Software,4901.46,1874.83,4,Enterprise,3026.63
17925,2024-04-18,North America,Hardware,1158.75,1782.58,11,Enterprise,-623.8299999999999
17926,2024-11-07,LATAM,Software,2141.83,859.06,19,Enterprise,1282.77
17927,2024-04-25,LATAM,Software,1954.76,61.65,5,Enterprise,1893.11
17928,2024-07-05,Asia,Software,4658.45,1590.0,2,Individual,3068.45
17929,2024-10-03,North America,Service,1498.35,1767.75,19,Individual,-269.4000000000001
17930,2024-12-05,Asia,Hardware,2406.87,390.74,17,SMB,2016.1299999999999
17931,2024-12-16,Asia,Hardware,1017.45,1836.57,20,SMB,-819.1199999999999
17932,2024-01-25,Europe,Hardware,2654.2,1832.49,18,Individual,821.7099999999998
17933,2024-07-27,North America,Software,4301.28,969.02,15,Enterprise,3332.2599999999998
17934,2024-03-22,North America,Service,1589.79,1606.17,16,Individual,-16.38000000000011
17935,2024-03-26,North America,Hardware,4072.88,917.65,12,Individual,3155.23
17936,2024-03-27,Europe,Hardware,4565.43,1149.89,8,Enterprise,3415.54
17937,2024-02-17,Europe,Software,457.49,673.69,6,Enterprise,-216.20000000000005
17938,2024-04-29,Europe,Service,3806.48,360.97,18,Individual,3445.51
17939,2024-10-10,Europe,Service,1351.18,1505.75,11,Individual,-154.56999999999994
17940,2024-01-02,Europe,Hardware,959.11,52.72,6,Individual,906.39
17941,2024-09-22,Europe,Software,3045.5,1180.13,17,Enterprise,1865.37
17942,2024-06-06,LATAM,Hardware,3557.45,1736.14,10,Individual,1821.3099999999997
17943,2024-12-05,North America,Hardware,2034.33,481.49,19,Individual,1552.84
17944,2024-01-04,Europe,Software,291.95,699.15,15,Individual,-407.2
17945,2024-12-04,North America,Software,4552.65,1195.6,16,SMB,3357.0499999999997
17946,2024-06-16,Europe,Software,3680.66,531.4,17,Enterprise,3149.2599999999998
17947,2024-12-25,Asia,Hardware,1431.17,1702.6,7,SMB,-271.42999999999984
17948,2024-12-06,LATAM,Software,2534.63,764.88,19,Enterprise,1769.75
17949,2024-03-30,North America,Software,236.18,1184.15,8,Enterprise,-947.97
17950,2024-08-25,LATAM,Hardware,1762.49,490.94,8,SMB,1271.55
17951,2024-01-12,North America,Hardware,2660.42,130.7,5,Enterprise,2529.7200000000003
17952,2024-01-18,Europe,Software,2634.4,388.72,11,Enterprise,2245.6800000000003
17953,2024-01-22,North America,Software,1120.11,140.09,2,Individual,980.0199999999999
17954,2024-07-24,LATAM,Service,3906.06,963.78,18,Enterprise,2942.2799999999997
17955,2024-10-02,Europe,Hardware,1564.42,1193.94,4,Enterprise,370.48
17956,2024-09-20,Asia,Software,2944.01,137.12,12,Individual,2806.8900000000003
17957,2024-11-30,Asia,Service,1430.46,226.44,4,Enterprise,1204.02
17958,2024-10-05,North America,Software,2183.32,996.77,5,Individual,1186.5500000000002
17959,2024-06-04,North America,Service,1116.82,1608.4,17,SMB,-491.58000000000015
17960,2024-03-01,LATAM,Software,3201.74,1274.62,19,Enterprise,1927.12
17961,2024-04-19,North America,Software,2185.36,254.18,10,SMB,1931.18
17962,2024-04-08,North America,Software,178.97,1780.71,14,Individual,-1601.74
17963,2024-11-09,Europe,Software,238.01,1839.03,15,Individual,-1601.02
17964,2024-05-17,Europe,Hardware,2408.56,683.67,14,Individual,1724.8899999999999
17965,2024-10-14,North America,Hardware,997.81,1251.23,16,SMB,-253.42000000000007
17966,2024-02-19,North America,Service,2966.71,1010.04,8,Individual,1956.67
17967,2024-10-22,North America,Software,2100.14,1886.95,9,Individual,213.18999999999983
17968,2024-05-27,Europe,Software,3306.66,1042.06,8,SMB,2264.6
17969,2024-09-15,LATAM,Software,4766.74,1921.93,11,Enterprise,2844.8099999999995
17970,2024-06-24,LATAM,Software,2690.81,438.72,12,Individual,2252.09
17971,2024-03-28,Europe,Hardware,3958.16,723.8,14,Enterprise,3234.3599999999997
17972,2024-04-12,North America,Software,3789.9,1573.62,18,Enterprise,2216.28
17973,2024-06-08,LATAM,Hardware,4616.78,1578.04,12,Enterprise,3038.74
17974,2024-07-23,Europe,Hardware,1148.69,1477.76,4,Enterprise,-329.06999999999994
17975,2024-04-13,North America,Software,4153.9,1726.24,13,Enterprise,2427.66
17976,2024-07-01,LATAM,Hardware,4537.05,1419.97,16,Enterprise,3117.08
17977,2024-06-26,Asia,Software,2024.54,1290.37,10,Enterprise,734.1700000000001
17978,2024-09-26,Asia,Software,1637.7,944.9,11,Individual,692.8000000000001
17979,2024-09-16,Asia,Hardware,4764.98,960.82,12,Individual,3804.1599999999994
17980,2024-05-26,North America,Software,3175.4,842.01,18,Individual,2333.3900000000003
17981,2024-08-21,North America,Software,1965.31,1259.41,2,Enterprise,705.8999999999999
17982,2024-06-02,Asia,Hardware,3979.96,842.99,19,Individual,3136.9700000000003
17983,2024-10-05,North America,Software,1591.92,337.61,5,SMB,1254.31
17984,2024-12-26,Europe,Hardware,964.4,257.73,20,Enterprise,706.67
17985,2024-10-27,Asia,Software,2765.45,1852.72,10,Enterprise,912.7299999999998
17986,2024-09-13,Asia,Software,2874.44,98.24,16,SMB,2776.2000000000003
17987,2024-08-04,Europe,Service,4146.16,255.66,12,Enterprise,3890.5
17988,2024-07-11,Asia,Hardware,2339.43,918.34,9,Individual,1421.0899999999997
17989,2024-09-24,Asia,Software,4091.47,562.71,3,Individual,3528.7599999999998
17990,2024-01-15,Asia,Software,1625.48,841.41,1,SMB,784.07
17991,2024-04-07,North America,Service,2919.3,279.02,5,Enterprise,2640.28
17992,2024-08-27,North America,Software,1121.52,305.27,8,Enterprise,816.25
17993,2024-09-04,North America,Hardware,1988.69,1611.28,17,Enterprise,377.4100000000001
17994,2024-05-26,North America,Hardware,4301.94,1530.26,1,Individual,2771.6799999999994
17995,2024-01-12,North America,Hardware,1158.34,253.29,13,Enterprise,905.05
17996,2024-02-27,North America,Hardware,4070.17,1352.19,6,Individual,2717.98
17997,2024-07-10,Europe,Hardware,1486.07,1238.16,15,Enterprise,247.90999999999985
